slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.5038167938931297,0.336734693877551,1495,0,1495,759,first 20%,True,True
1,0.7280653950953678,0.572407883461868,998,0,998,1336,first 20%,True,True
2,0.8541093197011403,0.7453671928620453,707,35,742,2207,first 20%,True,True
3,0.8905660377358491,0.8027210884353742,531,107,638,2703,first 20%,True,True
4,0.8928401333545007,0.8064238600516203,479,196,675,3008,first 20%,True,True
5,0.88732806555458,0.7974750131509731,439,331,770,3363,first 20%,True,True
6,0.8922554155458021,0.8054703476482618,331,430,761,3581,first 20%,True,True
7,0.877210712481051,0.7812781278127813,747,225,972,3697,middle 60%,True,True
8,0.8711855927963982,0.7717704409483713,969,61,1030,3544,middle 60%,True,True
9,0.8791868791868792,0.7844187963726298,965,81,1046,3887,middle 60%,True,True
10,0.866369468304882,0.7642432380586994,1158,71,1229,4055,middle 60%,True,True
11,0.8803163069031844,0.7862187440351212,1033,87,1120,4206,middle 60%,True,True
12,0.8992061099386996,0.816870549570933,937,66,1003,4540,middle 60%,True,True
13,0.8983853814173838,0.8155169387396876,1012,39,1051,4685,middle 60%,True,True
14,0.8824404761904762,0.7896138482023968,1213,51,1264,4795,middle 60%,True,True
15,0.8907640949554896,0.8030429694031098,1107,71,1178,4874,middle 60%,True,True
16,0.8982829413960433,0.8153481280704726,1045,45,1090,4858,middle 60%,True,True
17,0.9428844317096466,0.8919407300325262,545,53,598,4989,middle 60%,True,True
18,0.9627916331456154,0.928252860190033,279,91,370,4878,middle 60%,True,True
19,0.9530559835644581,0.9103218210361067,393,64,457,4703,middle 60%,True,True
20,0.9447302177957754,0.8952499481435386,437,68,505,4384,middle 60%,True,True
21,0.9504973133645821,0.9056644880174292,372,61,433,4218,middle 60%,True,True
22,0.9548687760608291,0.913635296878667,318,50,368,3943,middle 60%,True,True
23,0.9626724371111712,0.9280312907431552,222,54,276,3613,middle 60%,True,True
24,0.9596213577873096,0.9223770258743247,227,46,273,3290,middle 60%,True,True
25,0.9601281024819855,0.9233138281490607,204,45,249,3043,middle 60%,True,True
26,0.9436777321894816,0.893361581920904,245,57,302,2587,middle 60%,True,True
27,0.9195300376856573,0.8510463684858433,316,47,363,2121,middle 60%,True,True
28,0.881336405529954,0.787847579814624,386,26,412,1556,middle 60%,True,True
29,0.8841786525359576,0.7924016282225237,273,33,306,1201,last 20%,True,True
30,0.9221556886227545,0.8555555555555555,158,11,169,1012,last 20%,True,True
31,0.9351503759398496,0.8781994704324801,95,43,138,1038,last 20%,True,True
32,0.9117959617428267,0.837890625,80,86,166,944,last 20%,True,True
33,0.8782547501759325,0.7829360100376411,46,127,173,751,last 20%,True,True
34,0.8802395209580839,0.786096256684492,71,49,120,490,last 20%,True,True
35,0.8,0.6666666666666666,91,39,130,299,last 20%,True,True
