slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3224057185112152,0.1921833676168087,2749,0,2749,654,first 20%,True,True
1,0.6444644464446445,0.4754316069057105,1580,0,1580,1432,first 20%,True,True
2,0.8088920760129078,0.679108970499699,1065,1,1066,2257,first 20%,True,True
3,0.8654791154791155,0.7628586897671901,837,39,876,2857,first 20%,True,True
4,0.8932265112891479,0.807054488023164,611,122,733,3188,first 20%,True,True
5,0.9116754071211703,0.8376870403246259,462,178,640,3481,first 20%,True,True
6,0.9058319957196361,0.8278728606356969,383,321,704,3707,first 20%,True,True
7,0.9148424986652429,0.8430504305043051,337,301,638,3728,middle 60%,True,True
8,0.9281489870391343,0.8659309697111998,396,175,571,3863,middle 60%,True,True
9,0.9343344059110952,0.876761350928204,492,59,551,3979,middle 60%,True,True
10,0.9441254416961131,0.8941644007529805,415,91,506,4366,middle 60%,True,True
11,0.943993159469859,0.8939271255060729,431,93,524,4509,middle 60%,True,True
12,0.9573221757322176,0.9181380417335474,320,88,408,4664,middle 60%,True,True
13,0.969402228976697,0.9406213134093591,225,77,302,4861,middle 60%,True,True
14,0.9709354230731079,0.943512627723154,200,93,293,4987,middle 60%,True,True
15,0.9713840763091298,0.9443603330809992,216,78,294,5068,middle 60%,True,True
16,0.9689357622243528,0.9397433513111401,278,46,324,5099,middle 60%,True,True
17,0.9741992016356733,0.9496962794229309,210,55,265,5058,middle 60%,True,True
18,0.972073677956031,0.945664739884393,240,42,282,4950,middle 60%,True,True
19,0.9715451300356961,0.9446648155493852,235,44,279,4807,middle 60%,True,True
20,0.968098681412165,0.9381698268755152,263,37,300,4589,middle 60%,True,True
21,0.9601433049708912,0.9233419465977606,315,41,356,4329,middle 60%,True,True
22,0.9575571799103985,0.918570459172133,329,31,360,4092,middle 60%,True,True
23,0.9604248324693387,0.9238628071028947,265,48,313,3846,middle 60%,True,True
24,0.9477399212705307,0.900670794633643,332,53,385,3544,middle 60%,True,True
25,0.9518018686044787,0.9080362195812111,263,62,325,3271,middle 60%,True,True
26,0.9466192170818505,0.8986486486486487,214,101,315,2894,middle 60%,True,True
27,0.9295308948129779,0.8683397683397683,213,128,341,2377,middle 60%,True,True
28,0.9108315098468271,0.8362631843294827,240,86,326,1751,middle 60%,True,True
29,0.8867924528301887,0.7966101694915254,229,83,312,1305,middle 60%,True,True
30,0.9297560975609757,0.8687329079307201,122,22,144,975,last 20%,True,True
31,0.9420631182289213,0.8904719501335708,31,92,123,1092,last 20%,True,True
32,0.9055441478439425,0.8273921200750469,26,158,184,1040,last 20%,True,True
33,0.8588661037394452,0.7526427061310782,8,226,234,938,last 20%,True,True
34,0.7993897787948131,0.6658195679796697,43,220,263,744,last 20%,True,True
35,0.6742424242424242,0.5085714285714286,69,189,258,456,last 20%,True,True
36,0.6270270270270271,0.4566929133858268,41,97,138,213,last 20%,True,True
37,1.0,1.0,0,0,0,0,empty expert,False,False
