slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.5452271779908295,0.37478510028653295,1091,0,1091,654,first 20%,True,True
1,0.6945759009828905,0.532069157836029,839,0,839,954,first 20%,True,True
2,0.8742785445420326,0.7766384306732055,500,1,501,1743,first 20%,True,True
3,0.9325581395348838,0.8736383442265795,305,43,348,2449,first 20%,True,True
4,0.935881841876629,0.8794905290659699,218,151,369,2844,first 20%,True,True
5,0.9301365512861226,0.8693974473137429,220,220,440,3149,first 20%,True,True
6,0.9081395348837209,0.8317358892438764,213,419,632,3543,first 20%,True,True
7,0.9125104485929229,0.8390981296438637,224,404,628,3679,first 20%,True,True
8,0.9308870188991585,0.8707096774193548,286,215,501,3589,middle 60%,True,True
9,0.9536732456140351,0.9114487817657847,212,126,338,3605,middle 60%,True,True
10,0.9629629629629629,0.9285714285714286,203,82,285,3787,middle 60%,True,True
11,0.9525569932224276,0.9094117647058824,277,108,385,3973,middle 60%,True,True
12,0.9616391576550939,0.926112694584521,194,143,337,4367,middle 60%,True,True
13,0.9705274605764003,0.9427424466511726,205,66,271,4528,middle 60%,True,True
14,0.9662525879917184,0.9347085920288404,248,78,326,4745,middle 60%,True,True
15,0.9571672183769686,0.9178530203924586,369,58,427,4829,middle 60%,True,True
16,0.9534538986065817,0.9110481586402266,417,54,471,4878,middle 60%,True,True
17,0.9541427319637815,0.912306832991994,392,79,471,4979,middle 60%,True,True
18,0.9630285152409046,0.9286933434477527,308,68,376,4965,middle 60%,True,True
19,0.9551668677121029,0.9141812584183182,365,81,446,4832,middle 60%,True,True
20,0.8840453356582388,0.7921875,1135,62,1197,4625,middle 60%,True,True
21,0.8461917430288698,0.7333902647309991,1500,61,1561,4355,middle 60%,True,True
22,0.8281455946466593,0.706696660321855,1632,63,1695,4147,middle 60%,True,True
23,0.8244968621510496,0.7013991163475699,1560,62,1622,3872,middle 60%,True,True
24,0.8166202414113277,0.6900745390349157,1536,44,1580,3562,middle 60%,True,True
25,0.8213238107384262,0.6968188703743778,1362,39,1401,3259,middle 60%,True,True
26,0.8202166064981949,0.6952264381884945,1208,37,1245,2877,middle 60%,True,True
27,0.7991696938245978,0.665514261019879,1102,59,1161,2369,middle 60%,True,True
28,0.7636810821889731,0.6177055702917772,1106,47,1153,1910,middle 60%,True,True
29,0.7268972638100155,0.5709651257096513,997,61,1058,1469,middle 60%,True,True
30,0.7401111474338019,0.5874416190970421,727,68,795,1200,last 20%,True,True
31,0.7795243853284965,0.6387054161162483,479,68,547,1035,last 20%,True,True
32,0.7891891891891892,0.6517857142857143,348,120,468,996,last 20%,True,True
33,0.7935805201992252,0.6577981651376147,157,216,373,933,last 20%,True,True
34,0.7543736878936319,0.6056179775280899,111,240,351,779,last 20%,True,True
35,0.683083511777302,0.5186991869918699,79,217,296,536,last 20%,True,True
36,0.6631016042780749,0.496,23,166,189,352,last 20%,True,True
37,0.3619047619047619,0.22093023255813954,38,96,134,134,last 20%,True,True
