slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.20509849362688296,0.11426726920593931,4116,0,4116,531,first 20%,True,True
1,0.3063457330415755,0.18087855297157623,2853,0,2853,630,first 20%,True,True
2,0.7081516269708151,0.5481693066735913,1740,0,1740,2111,first 20%,True,True
3,0.8052313317395584,0.6739642184557438,1385,0,1385,2863,first 20%,True,True
4,0.8572918024240844,0.750228102189781,1086,9,1095,3298,first 20%,True,True
5,0.8903178840087358,0.8023179532035862,869,35,904,3704,first 20%,True,True
6,0.8896947011346357,0.8013063632532659,893,50,943,3853,first 20%,True,True
7,0.8849093688578292,0.7935761848805327,913,141,1054,4193,middle 60%,True,True
8,0.8885699641209636,0.7994834901309722,989,98,1087,4432,middle 60%,True,True
9,0.876984886167974,0.7809199318568995,1193,93,1286,4677,middle 60%,True,True
10,0.8853654091488974,0.7943100065402223,1182,76,1258,4934,middle 60%,True,True
11,0.8871588523442967,0.7972016978462506,1204,86,1290,5157,middle 60%,True,True
12,0.8856259659969088,0.7947295423023578,1238,94,1332,5251,middle 60%,True,True
13,0.8887946390703197,0.7998473282442748,1214,97,1311,5336,middle 60%,True,True
14,0.8991752230264265,0.8168195718654434,1117,81,1198,5423,middle 60%,True,True
15,0.9072407703305021,0.8302293366169001,1037,66,1103,5460,middle 60%,True,True
16,0.9102826012938372,0.8353382284018123,1002,52,1054,5399,middle 60%,True,True
17,0.9218885610137129,0.8550957977781356,866,34,900,5345,middle 60%,True,True
18,0.9266292235000446,0.8632890365448505,774,49,823,5246,middle 60%,True,True
19,0.9364930685650056,0.8805707239739299,642,36,678,5035,middle 60%,True,True
20,0.9546134663341646,0.9131679389312977,410,45,455,4830,middle 60%,True,True
21,0.932004567632098,0.8726671850699844,614,41,655,4530,middle 60%,True,True
22,0.9101098901098901,0.8350473885864086,756,62,818,4203,middle 60%,True,True
23,0.9009969858567123,0.819831223628692,799,55,854,3941,middle 60%,True,True
24,0.8844246031746031,0.7927967985771454,878,54,932,3620,middle 60%,True,True
25,0.8774193548387097,0.7816091954022989,827,85,912,3349,middle 60%,True,True
26,0.8875211571010925,0.7977869986168742,657,74,731,2958,middle 60%,True,True
27,0.8493894165535957,0.7382075471698113,712,65,777,2256,middle 60%,True,True
28,0.7990037359900374,0.6652841144753214,758,49,807,1653,middle 60%,True,True
29,0.8076138681169273,0.677309007981756,543,23,566,1211,last 20%,True,True
30,0.8527957398250285,0.743368700265252,366,21,387,1142,last 20%,True,True
31,0.9162348877374784,0.8454183266932271,97,97,194,1158,last 20%,True,True
32,0.9127382146439318,0.8394833948339483,38,136,174,1046,last 20%,True,True
33,0.8292682926829268,0.7083333333333334,71,181,252,793,last 20%,True,True
34,0.7386759581881533,0.585635359116022,94,131,225,449,last 20%,True,True
35,0.5667574931880109,0.39543726235741444,41,118,159,222,last 20%,True,True
36,1.0,1.0,0,0,0,0,empty expert,False,False
37,1.0,1.0,0,0,0,0,empty expert,False,False
