slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.2853986374516664,0.16645189003436425,3881,0,3881,775,first 20%,True,True
1,0.404274921687857,0.2533487297921478,3233,0,3233,1097,first 20%,True,True
2,0.713121434392828,0.5541481950601647,1408,0,1408,1750,first 20%,True,True
3,0.8462206776715899,0.733433734939759,881,4,885,2439,first 20%,True,True
4,0.8870584508157769,0.7970395673213777,667,46,713,2846,first 20%,True,True
5,0.9030080704328687,0.8231674692348849,561,100,661,3177,first 20%,True,True
6,0.8713649462929002,0.7720519962859795,866,116,982,3442,first 20%,True,True
7,0.8463775139326387,0.7336693971854652,999,269,1268,3762,middle 60%,True,True
8,0.8282948978372565,0.7069141342035489,1250,187,1437,3653,middle 60%,True,True
9,0.8482090771205227,0.7364262560777958,1272,29,1301,3664,middle 60%,True,True
10,0.8565965583173997,0.7491638795986622,1207,68,1275,3876,middle 60%,True,True
11,0.858446541532718,0.7519985465116279,1229,136,1365,4275,middle 60%,True,True
12,0.873081167853918,0.7747507122507122,1138,127,1265,4478,middle 60%,True,True
13,0.8988146040777619,0.816224595246297,963,104,1067,4843,middle 60%,True,True
14,0.8856508218569524,0.7947695742305853,1241,46,1287,5030,middle 60%,True,True
15,0.8891608391608392,0.8004406672961913,1177,91,1268,5177,middle 60%,True,True
16,0.9007047907931127,0.819347508521344,1050,63,1113,5111,middle 60%,True,True
17,0.9279883910756394,0.8656514382402707,708,86,794,5202,middle 60%,True,True
18,0.943961970929701,0.8938711911357341,438,175,613,5338,middle 60%,True,True
19,0.9549670140548809,0.913815187557182,312,159,471,5153,middle 60%,True,True
20,0.942287944136373,0.890873786407767,343,219,562,4807,middle 60%,True,True
21,0.9352871964916034,0.8784408278079164,348,257,605,4629,middle 60%,True,True
22,0.9272727272727272,0.864406779661017,371,277,648,4408,middle 60%,True,True
23,0.927734375,0.8652094717668488,299,293,592,4093,middle 60%,True,True
24,0.9287222808870116,0.8669295219319862,328,212,540,3730,middle 60%,True,True
25,0.9397095496552735,0.8862755949086885,220,191,411,3394,middle 60%,True,True
26,0.9415459780143082,0.88954830201121,137,198,335,2896,middle 60%,True,True
27,0.9302909776010048,0.8696673189823875,167,166,333,2388,middle 60%,True,True
28,0.9111886235578213,0.8368654509610646,169,162,331,1860,middle 60%,True,True
29,0.8861731843575419,0.7956112852664576,181,145,326,1414,middle 60%,True,True
30,0.8874943971313313,0.797743755036261,182,69,251,1059,last 20%,True,True
31,0.8981977593765221,0.8152077807250221,126,83,209,1005,last 20%,True,True
32,0.8616966580976864,0.7570009033423668,91,178,269,1016,last 20%,True,True
33,0.8222477064220184,0.6981499513145083,99,211,310,928,last 20%,True,True
34,0.7458791208791209,0.5947426067907996,154,216,370,759,last 20%,True,True
35,0.6166077738515902,0.44572158365261816,221,213,434,562,last 20%,True,True
36,0.5090361445783133,0.3414141414141414,164,162,326,331,last 20%,True,True
37,0.0,0.0,203,0,203,0,empty expert,False,True
38,0.0,0.0,123,0,123,0,empty expert,False,True
