slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.299511665762344,0.1761327377153797,2582,0,2582,552,first 20%,True,True
1,0.7330232558139534,0.57856093979442,1141,7,1148,1583,first 20%,True,True
2,0.8399299474605955,0.7240338164251208,912,2,914,2400,first 20%,True,True
3,0.878796992481203,0.7837982832618026,761,45,806,2967,first 20%,True,True
4,0.8855464833118465,0.7946015424164524,655,144,799,3235,first 20%,True,True
5,0.8896017107725207,0.8011555127587867,630,196,826,3524,first 20%,True,True
6,0.8865394533264569,0.7962019453450672,627,253,880,3691,first 20%,True,True
7,0.8903853348297793,0.8024275118004046,703,176,879,3746,middle 60%,True,True
8,0.8953568953568953,0.8105395232120451,805,101,906,3977,middle 60%,True,True
9,0.898930364549225,0.8164155432196669,838,88,926,4206,middle 60%,True,True
10,0.9088265835929388,0.8328892272554245,797,81,878,4457,middle 60%,True,True
11,0.9152646069134291,0.8437676254935138,748,83,831,4571,middle 60%,True,True
12,0.9298617418508427,0.8689173896642777,635,60,695,4667,middle 60%,True,True
13,0.9413309098253054,0.8891644410530332,543,38,581,4699,middle 60%,True,True
14,0.9464816650148662,0.8984007525870179,510,30,540,4805,middle 60%,True,True
15,0.9566769108753842,0.9169517293804637,398,39,437,4864,middle 60%,True,True
16,0.9527294303797469,0.9097261567516525,440,38,478,4855,middle 60%,True,True
17,0.959794018617548,0.9226961157654227,362,44,406,4890,middle 60%,True,True
18,0.9646607431340872,0.9317339574800078,311,39,350,4816,middle 60%,True,True
19,0.9644765796919208,0.9313904068002429,299,40,339,4642,middle 60%,True,True
20,0.9633347883020515,0.9292631578947368,291,45,336,4459,middle 60%,True,True
21,0.952183908045977,0.9087318999561211,369,47,416,4189,middle 60%,True,True
22,0.944464787013304,0.8947733580018501,410,45,455,3914,middle 60%,True,True
23,0.9278377324145105,0.8653892796507398,515,40,555,3608,middle 60%,True,True
24,0.9372036212099439,0.8818280151433208,402,35,437,3296,middle 60%,True,True
25,0.9519607843137254,0.9083255378858747,242,52,294,2965,middle 60%,True,True
26,0.9423820572312451,0.8910420475319927,221,77,298,2514,middle 60%,True,True
27,0.8997739261492087,0.8178082191780822,341,58,399,1849,middle 60%,True,True
28,0.8788903924221921,0.783946891973446,314,44,358,1343,middle 60%,True,True
29,0.8903591682419659,0.8023850085178875,207,25,232,967,last 20%,True,True
30,0.9136385087305333,0.8410078192875761,116,67,183,1035,last 20%,True,True
31,0.9045431342521695,0.825722273998136,62,125,187,1011,last 20%,True,True
32,0.8569718731298623,0.749738219895288,72,167,239,883,last 20%,True,True
33,0.808095952023988,0.6779874213836478,72,184,256,723,last 20%,True,True
34,0.6968973747016707,0.5347985347985348,116,138,254,430,last 20%,True,True
35,0.5741176470588235,0.40264026402640263,88,93,181,215,last 20%,True,True
36,1.0,1.0,0,0,0,0,empty expert,False,False
37,1.0,1.0,0,0,0,0,empty expert,False,False
