domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count,condition
CAMRI,007,y,4,4.999999925494195,0,0.3051037577117218,0,0.2711306256860593,-0.033973132025662545,3566,3644,unetr_style
CAMRI,007,y,5,4.999999925494195,0,0.2319125070106562,1,0.3389132821075741,0.10700077509691791,3566,3644,unetr_style
CAMRI,007,y,6,4.999999925494195,2,0.18900729108244532,0,0.18660812294182216,-0.002399168140623159,3566,3644,unetr_style
CAMRI,007,y,7,4.999999925494195,6,0.16320807627593942,5,0.21295279912184412,0.0497447228459047,3566,3644,unetr_style
CAMRI,007,y,8,4.999999925494195,0,0.16881660123387549,4,0.19538968166849616,0.02657308043462067,3566,3644,unetr_style
CAMRI,043,x,2,3.1999998807907124,0,0.5821508588498879,1,0.5350877192982456,-0.04706313955164232,2678,2736,current_best
CAMRI,043,x,3,3.1999998807907124,0,0.35175504107542943,2,0.3391812865497076,-0.012573754525721847,2678,2736,current_best
CAMRI,043,x,4,3.1999998807907124,2,0.2983569828230022,3,0.2679093567251462,-0.030447626097856006,2678,2736,current_best
CAMRI,043,x,5,3.1999998807907124,1,0.21135175504107542,0,0.22039473684210525,0.009042981801029831,2678,2736,current_best
CAMRI,043,x,6,3.1999998807907124,0,0.21135175504107542,1,0.18676900584795322,-0.0245827491931222,2678,2736,current_best
CAMRI,043,x,7,3.1999998807907124,3,0.15571321882001493,5,0.15314327485380116,-0.002569943966213767,2678,2736,current_best
CAMRI,043,x,8,3.1999998807907124,2,0.16019417475728157,5,0.14619883040935672,-0.013995344347924848,2678,2736,current_best
CAMRI,043,y,2,4.999999925494195,0,0.5787146226415094,0,0.5180863477246208,-0.0606282749168886,3392,3428,current_best
CAMRI,043,y,3,4.999999925494195,1,0.33726415094339623,2,0.3929404900816803,0.05567633913828407,3392,3428,current_best
CAMRI,043,y,4,4.999999925494195,0,0.30395047169811323,2,0.2660443407234539,-0.037906130974659336,3392,3428,current_best
CAMRI,043,y,5,4.999999925494195,4,0.21226415094339623,3,0.33751458576429405,0.12525043482089782,3392,3428,current_best
CAMRI,043,y,6,4.999999925494195,2,0.2016509433962264,2,0.19778296382730456,-0.0038679795689218477,3392,3428,current_best
CAMRI,043,y,7,4.999999925494195,6,0.15566037735849056,6,0.1834889148191365,0.027828537460645952,3392,3428,current_best
CAMRI,043,y,8,4.999999925494195,6,0.15683962264150944,6,0.18757292882147025,0.030733306179960812,3392,3428,current_best
CAMRI,043,x,2,3.1999998807907124,0,0.5821508588498879,1,0.5296191819464033,-0.05253167690348459,2678,2836,unetr_style
CAMRI,043,x,3,3.1999998807907124,0,0.35175504107542943,1,0.34520451339915376,-0.006550527676275675,2678,2836,unetr_style
CAMRI,043,x,4,3.1999998807907124,2,0.2983569828230022,1,0.2757404795486601,-0.022616503274342115,2678,2836,unetr_style
CAMRI,043,x,5,3.1999998807907124,1,0.21135175504107542,0,0.20698166431593795,-0.004370090725137471,2678,2836,unetr_style
CAMRI,043,x,6,3.1999998807907124,0,0.21135175504107542,1,0.192524682651622,-0.018827072389453414,2678,2836,unetr_style
CAMRI,043,x,7,3.1999998807907124,3,0.15571321882001493,6,0.15726375176304655,0.0015505329430316184,2678,2836,unetr_style
CAMRI,043,x,8,3.1999998807907124,2,0.16019417475728157,5,0.14915373765867418,-0.011040437098607386,2678,2836,unetr_style
CAMRI,043,y,2,4.999999925494195,0,0.5787146226415094,0,0.5295807007466973,-0.04913392189481214,3392,3482,unetr_style
CAMRI,043,y,3,4.999999925494195,1,0.33726415094339623,2,0.39661114302125217,0.05934699207785593,3392,3482,unetr_style
CAMRI,043,y,4,4.999999925494195,0,0.30395047169811323,2,0.2857553130384836,-0.018195158659629618,3392,3482,unetr_style
CAMRI,043,y,5,4.999999925494195,4,0.21226415094339623,3,0.3388856978747846,0.12662154693138838,3392,3482,unetr_style
CAMRI,043,y,6,4.999999925494195,2,0.2016509433962264,2,0.20907524411257897,0.007424300716352555,3392,3482,unetr_style
CAMRI,043,y,7,4.999999925494195,6,0.15566037735849056,6,0.17633543940264215,0.020675062044151593,3392,3482,unetr_style
CAMRI,043,y,8,4.999999925494195,6,0.15683962264150944,6,0.20390580126364158,0.04706617862213214,3392,3482,unetr_style
CAMRI,078,x,2,1.5999999403953562,0,0.5036836935166994,0,0.5096359743040685,0.005952280787369091,12216,12142,current_best
CAMRI,078,x,3,1.5999999403953562,1,0.34372953503601833,1,0.3431889309833635,-0.000540604052654825,12216,12142,current_best
CAMRI,078,x,4,1.5999999403953562,0,0.2687459070072037,0,0.2762312633832976,0.007485356376093932,12216,12142,current_best
CAMRI,078,x,5,1.5999999403953562,2,0.24353307138179436,2,0.24452314281008072,0.0009900714282863599,12216,12142,current_best
CAMRI,078,x,6,1.5999999403953562,2,0.17927308447937132,2,0.17929500905946302,2.1924580091703394e-05,12216,12142,current_best
CAMRI,078,x,7,1.5999999403953562,0,0.16601178781925344,0,0.16883544720803823,0.0028236593887847883,12216,12142,current_best
CAMRI,078,x,8,1.5999999403953562,3,0.13695153896529141,0,0.1409158293526602,0.003964290387368785,12216,12142,current_best
CAMRI,078,y,2,2.4999999627470975,0,0.5025013164823592,1,0.5051956382296344,0.002694321747275241,7596,7795,current_best
CAMRI,078,y,3,2.4999999627470975,1,0.3362295945234334,2,0.3431686978832585,0.006939103359825116,7596,7795,current_best
CAMRI,078,y,4,2.4999999627470975,2,0.2539494470774092,1,0.2572161642078255,0.003266717130416319,7596,7795,current_best
CAMRI,078,y,5,2.4999999627470975,2,0.2095839915745129,2,0.20731237973059655,-0.00227161184391636,7596,7795,current_best
CAMRI,078,y,6,2.4999999627470975,4,0.17772511848341233,5,0.1763951250801796,-0.0013299934032327265,7596,7795,current_best
CAMRI,078,y,7,2.4999999627470975,3,0.15600315955766192,3,0.15792174470814624,0.0019185851504843199,7596,7795,current_best
CAMRI,078,y,8,2.4999999627470975,1,0.12914691943127962,1,0.1334188582424631,0.004271938811183484,7596,7795,current_best
CAMRI,078,x,2,1.5999999403953562,0,0.5036836935166994,0,0.5116166505324298,0.00793295701573038,12216,12396,unetr_style
CAMRI,078,x,3,1.5999999403953562,1,0.34372953503601833,1,0.34099709583736687,-0.0027324391986514596,12216,12396,unetr_style
CAMRI,078,x,4,1.5999999403953562,0,0.2687459070072037,0,0.28388189738625363,0.015135990379049946,12216,12396,unetr_style
CAMRI,078,x,5,1.5999999403953562,2,0.24353307138179436,2,0.23951274604711198,-0.004020325334682384,12216,12396,unetr_style
CAMRI,078,x,6,1.5999999403953562,2,0.17927308447937132,2,0.1797353985156502,0.000462314036278888,12216,12396,unetr_style
CAMRI,078,x,7,1.5999999403953562,0,0.16601178781925344,0,0.1623104227170055,-0.0037013651022479443,12216,12396,unetr_style
CAMRI,078,x,8,1.5999999403953562,3,0.13695153896529141,4,0.14270732494353017,0.005755785978238753,12216,12396,unetr_style
CAMRI,078,y,2,2.4999999627470975,0,0.5025013164823592,0,0.5093498452012384,0.006848528718879199,7596,8075,unetr_style
CAMRI,078,y,3,2.4999999627470975,1,0.3362295945234334,0,0.339938080495356,0.003708485971922637,7596,8075,unetr_style
CAMRI,078,y,4,2.4999999627470975,2,0.2539494470774092,2,0.2669969040247678,0.013047456947358593,7596,8075,unetr_style
CAMRI,078,y,5,2.4999999627470975,2,0.2095839915745129,4,0.20507739938080496,-0.004506592193707942,7596,8075,unetr_style
CAMRI,078,y,6,2.4999999627470975,4,0.17772511848341233,4,0.1725077399380805,-0.00521737854533183,7596,8075,unetr_style
CAMRI,078,y,7,2.4999999627470975,3,0.15600315955766192,3,0.1528173374613003,-0.003185822096361618,7596,8075,unetr_style
CAMRI,078,y,8,2.4999999627470975,1,0.12914691943127962,2,0.14142414860681116,0.012277229175531534,7596,8075,unetr_style
CAMRI,009,x,2,3.1999998807907124,0,0.5891472868217055,0,0.5003633720930233,-0.08878391472868219,2580,2752,current_best
CAMRI,009,x,3,3.1999998807907124,0,0.3581395348837209,1,0.34011627906976744,-0.018023255813953476,2580,2752,current_best
CAMRI,009,x,4,3.1999998807907124,2,0.30426356589147285,0,0.26526162790697677,-0.03900193798449608,2580,2752,current_best
CAMRI,009,x,5,3.1999998807907124,3,0.20852713178294574,4,0.21693313953488372,0.008406007751937977,2580,2752,current_best
CAMRI,009,x,6,3.1999998807907124,0,0.2116279069767442,0,0.17732558139534885,-0.03430232558139534,2580,2752,current_best
CAMRI,009,x,7,3.1999998807907124,1,0.15271317829457365,6,0.1529796511627907,0.00026647286821704363,2580,2752,current_best
CAMRI,009,x,8,3.1999998807907124,2,0.16162790697674417,1,0.13880813953488372,-0.022819767441860456,2580,2752,current_best
CAMRI,009,y,2,4.999999925494195,0,0.596255119953189,0,0.5315547905909351,-0.0647003293622539,3418,3486,current_best
CAMRI,009,y,3,4.999999925494195,0,0.3557636044470451,2,0.361732644865175,0.005969040418129901,3418,3486,current_best
CAMRI,009,y,4,4.999999925494195,0,0.320947922761849,2,0.26993689041881813,-0.05101103234303089,3418,3486,current_best
CAMRI,009,y,5,4.999999925494195,1,0.23434757167934464,1,0.33419391853126795,0.09984634685192331,3418,3486,current_best
CAMRI,009,y,6,4.999999925494195,0,0.2141603276770041,5,0.18646012621916236,-0.027700201457841744,3418,3486,current_best
CAMRI,009,y,7,4.999999925494195,5,0.16881217086015213,5,0.19334480780263913,0.024532636942487,3418,3486,current_best
CAMRI,009,y,8,4.999999925494195,0,0.19689877121123464,7,0.17670682730923695,-0.02019194390199769,3418,3486,current_best
CAMRI,009,x,2,3.1999998807907124,0,0.5891472868217055,0,0.5013976240391335,-0.08774966278257201,2580,2862,unetr_style
CAMRI,009,x,3,3.1999998807907124,0,0.3581395348837209,1,0.3438155136268344,-0.014324021256886532,2580,2862,unetr_style
CAMRI,009,x,4,3.1999998807907124,2,0.30426356589147285,1,0.259958071278826,-0.04430549461264688,2580,2862,unetr_style
CAMRI,009,x,5,3.1999998807907124,3,0.20852713178294574,4,0.22152341020265548,0.01299627841970974,2580,2862,unetr_style
CAMRI,009,x,6,3.1999998807907124,0,0.2116279069767442,1,0.1774982529699511,-0.0341296540067931,2580,2862,unetr_style
CAMRI,009,x,7,3.1999998807907124,1,0.15271317829457365,6,0.1638714185883997,0.01115824029382606,2580,2862,unetr_style
CAMRI,009,x,8,3.1999998807907124,2,0.16162790697674417,1,0.13941299790356393,-0.022214909073180245,2580,2862,unetr_style
CAMRI,009,y,2,4.999999925494195,0,0.596255119953189,0,0.5269511510387422,-0.06930396891444679,3418,3562,unetr_style
CAMRI,009,y,3,4.999999925494195,0,0.3557636044470451,2,0.36973610331274565,0.013972498865700567,3418,3562,unetr_style
CAMRI,009,y,4,4.999999925494195,0,0.320947922761849,2,0.2765300393037619,-0.044417883458087115,3418,3562,unetr_style
CAMRI,009,y,5,4.999999925494195,1,0.23434757167934464,1,0.3338012352610893,0.09945366358174465,3418,3562,unetr_style
CAMRI,009,y,6,4.999999925494195,0,0.2141603276770041,5,0.19427288040426727,-0.019887447272736836,3418,3562,unetr_style
CAMRI,009,y,7,4.999999925494195,5,0.16881217086015213,5,0.19371139809096014,0.024899227230808008,3418,3562,unetr_style
CAMRI,009,y,8,4.999999925494195,0,0.19689877121123464,7,0.16928691746209995,-0.02761185374913469,3418,3562,unetr_style
CAMRI,099,x,2,3.1999998807907124,0,0.5771979985704074,0,0.5034843205574913,-0.07371367801291617,2798,2870,current_best
CAMRI,099,x,3,3.1999998807907124,2,0.34774839170836314,1,0.35958188153310106,0.01183348982473792,2798,2870,current_best
CAMRI,099,x,4,3.1999998807907124,0,0.28984989278055756,2,0.27038327526132405,-0.01946661751923351,2798,2870,current_best
CAMRI,099,x,5,3.1999998807907124,0,0.21622587562544673,0,0.20905923344947736,-0.007166642175969379,2798,2870,current_best
CAMRI,099,x,6,3.1999998807907124,2,0.20836311651179415,1,0.18292682926829268,-0.02543628724350147,2798,2870,current_best
CAMRI,099,x,7,3.1999998807907124,4,0.1529664045746962,4,0.1616724738675958,0.008706069292899604,2798,2870,current_best
CAMRI,099,x,8,3.1999998807907124,0,0.14653323802716225,7,0.14006968641114984,-0.0064635516160124196,2798,2870,current_best
CAMRI,099,y,2,4.999999925494195,0,0.5454308093994779,0,0.55,0.004569190600522188,3830,3860,current_best
CAMRI,099,y,3,4.999999925494195,1,0.3488250652741514,0,0.40362694300518137,0.05480187773102996,3830,3860,current_best
CAMRI,099,y,4,4.999999925494195,0,0.283289817232376,0,0.2955958549222798,0.012306037689903793,3830,3860,current_best
CAMRI,099,y,5,4.999999925494195,1,0.21775456919060052,0,0.3417098445595855,0.12395527536898496,3830,3860,current_best
CAMRI,099,y,6,4.999999925494195,4,0.20678851174934726,3,0.20466321243523317,-0.002125299314114093,3830,3860,current_best
CAMRI,099,y,7,4.999999925494195,6,0.16736292428198432,5,0.19326424870466322,0.025901324422678895,3830,3860,current_best
CAMRI,099,y,8,4.999999925494195,4,0.16031331592689296,3,0.1743523316062176,0.01403901567932464,3830,3860,current_best
CAMRI,099,x,2,3.1999998807907124,0,0.5771979985704074,1,0.5094722598105548,-0.06772573875985266,2798,2956,unetr_style
CAMRI,099,x,3,3.1999998807907124,2,0.34774839170836314,1,0.35013531799729364,0.002386926288930502,2798,2956,unetr_style
CAMRI,099,x,4,3.1999998807907124,0,0.28984989278055756,3,0.2723274695534506,-0.017522423227106954,2798,2956,unetr_style
CAMRI,099,x,5,3.1999998807907124,0,0.21622587562544673,4,0.2107577807848444,-0.005468094840602344,2798,2956,unetr_style
CAMRI,099,x,6,3.1999998807907124,2,0.20836311651179415,1,0.18301759133964818,-0.025345525172145972,2798,2956,unetr_style
CAMRI,099,x,7,3.1999998807907124,4,0.1529664045746962,1,0.15020297699594046,-0.0027634275787557505,2798,2956,unetr_style
CAMRI,099,x,8,3.1999998807907124,0,0.14653323802716225,3,0.14208389715832206,-0.00444934086884019,2798,2956,unetr_style
CAMRI,099,y,2,4.999999925494195,0,0.5454308093994779,0,0.5477542591636552,0.00232344976417731,3830,3874,unetr_style
CAMRI,099,y,3,4.999999925494195,1,0.3488250652741514,0,0.4042333505420754,0.05540828526792396,3830,3874,unetr_style
CAMRI,099,y,4,4.999999925494195,0,0.283289817232376,0,0.29246257098606093,0.009172753753684926,3830,3874,unetr_style
CAMRI,099,y,5,4.999999925494195,1,0.21775456919060052,0,0.33918430562725865,0.12142973643665814,3830,3874,unetr_style
CAMRI,099,y,6,4.999999925494195,4,0.20678851174934726,3,0.2057305110996386,-0.0010580006497086514,3830,3874,unetr_style
CAMRI,099,y,7,4.999999925494195,6,0.16736292428198432,5,0.18146618482188953,0.01410326053990521,3830,3874,unetr_style
CAMRI,099,y,8,4.999999925494195,4,0.16031331592689296,3,0.16520392359318534,0.004890607666292374,3830,3874,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,2,3.1999998807907124,1,0.5078082929456113,0,0.5065410779696494,-0.0012672149759618279,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,3,3.1999998807907124,2,0.3373721055465805,2,0.3492935635792779,0.011921458032697396,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,4,3.1999998807907124,3,0.2549811523963382,2,0.26321297749869177,0.008231825102353596,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,5,3.1999998807907124,2,0.20597738287560582,3,0.2153322867608582,0.00935490388525237,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,6,3.1999998807907124,1,0.1752827140549273,2,0.18628990057561487,0.011007186520687579,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,7,3.1999998807907124,6,0.16478190630048464,0,0.15907901622187337,-0.005702890078611272,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,8,3.1999998807907124,7,0.13597199784598815,6,0.1425954997383569,0.006623501892368738,3714,3822,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,2,4.999999925494195,1,0.503001200480192,1,0.503921568627451,0.000920368147258932,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,3,4.999999925494195,2,0.33693477390956383,2,0.36941176470588233,0.032476990796318495,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,4,4.999999925494195,2,0.27450980392156865,0,0.266078431372549,-0.008431372549019656,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,5,4.999999925494195,1,0.22008803521408563,2,0.3452941176470588,0.12520608243297318,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,6,4.999999925494195,2,0.18007202881152462,2,0.20490196078431372,0.0248299319727891,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,7,4.999999925494195,0,0.16666666666666666,2,0.1688235294117647,0.002156862745098048,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,y,8,4.999999925494195,6,0.1404561824729892,4,0.17705882352941177,0.03660264105642258,4998,5100,current_best
Mouse,POLYIC_20190510_mouse34__E2_P1,x,2,3.1999998807907124,1,0.5078082929456113,0,0.5296184738955824,0.021810180949971114,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,3,3.1999998807907124,2,0.3373721055465805,0,0.34387550200803213,0.006503396461451649,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,4,3.1999998807907124,3,0.2549811523963382,0,0.26857429718875503,0.013593144792416856,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,5,3.1999998807907124,2,0.20597738287560582,4,0.20783132530120482,0.0018539424255989978,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,6,3.1999998807907124,1,0.1752827140549273,0,0.18875502008032127,0.013472306025393982,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,7,3.1999998807907124,6,0.16478190630048464,1,0.16516064257028112,0.00037873626979648134,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,x,8,3.1999998807907124,7,0.13597199784598815,6,0.142570281124498,0.006598283278509837,3714,3984,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,2,4.999999925494195,1,0.503001200480192,0,0.5056006179992275,0.002599417519035474,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,3,4.999999925494195,2,0.33693477390956383,0,0.38122827346465815,0.04429349955509432,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,4,4.999999925494195,2,0.27450980392156865,0,0.25473155658555424,-0.01977824733601441,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,5,4.999999925494195,1,0.22008803521408563,3,0.33719582850521435,0.11710779329112872,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,6,4.999999925494195,2,0.18007202881152462,3,0.21089223638470453,0.03082020757317991,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,7,4.999999925494195,0,0.16666666666666666,0,0.16319042101197373,-0.0034762456546929277,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse34__E2_P1,y,8,4.999999925494195,6,0.1404561824729892,4,0.1657010428736964,0.025244860400707225,4998,5178,unetr_style
Mouse,POLYIC_20190510_mouse35__E3_P1,x,2,3.1999998807907124,1,0.5024403470715835,1,0.5071164997364259,0.004676152664842448,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,3,3.1999998807907124,0,0.3405639913232104,1,0.3352662098049552,-0.005297781518255218,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,4,3.1999998807907124,0,0.25488069414316705,3,0.25724828676858197,0.002367592625414916,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,5,3.1999998807907124,4,0.20715835140997832,4,0.2113863995782815,0.004228048168303189,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,6,3.1999998807907124,0,0.17814533622559653,5,0.1776489193463363,-0.0004964168792602197,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,7,3.1999998807907124,5,0.1531995661605206,1,0.15155508697944123,-0.001644479181079378,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,x,8,3.1999998807907124,0,0.13964208242950107,0,0.1462836056931998,0.006641523263698712,3688,3794,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,y,2,4.999999925494195,0,0.5201785021342646,1,0.5104006163328197,-0.009777885801444897,5154,5192,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,y,3,4.999999925494195,0,0.3409002716336826,2,0.362095531587057,0.0211952599533744,5154,5192,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,y,4,4.999999925494195,2,0.286767559177338,0,0.2733050847457627,-0.013462474431575278,5154,5192,current_best
Mouse,POLYIC_20190510_mouse35__E3_P1,y,5,4.999999925494195,3,0.2173069460613116,2,0.34726502311248075,0.12995807705116916,5154,5192,current_best
