slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.3471223021582734,0.2100108813928183,2904,0,2904,772,first 20%,True,True
1,0.5560615918455867,0.38510063082006607,2047,0,2047,1282,first 20%,True,True
2,0.7282229965156795,0.5726027397260274,1716,0,1716,2299,first 20%,True,True
3,0.7624386825508059,0.6160815402038505,1686,9,1695,2729,first 20%,True,True
4,0.7947159841479524,0.6593599298553267,1484,70,1554,3078,first 20%,True,True
5,0.8025430067314884,0.670206121174266,1512,72,1584,3291,first 20%,True,True
6,0.817514848026086,0.6913531613157377,1322,245,1567,3755,first 20%,True,True
7,0.8124200488428887,0.6840971406188797,1434,179,1613,3672,middle 60%,True,True
8,0.8162702516373664,0.6895748398369249,1582,17,1599,3569,middle 60%,True,True
9,0.8427230046948356,0.7281947261663286,1441,33,1474,3982,middle 60%,True,True
10,0.8589958158995816,0.7528419508617529,1282,66,1348,4172,middle 60%,True,True
11,0.8650505447050741,0.7621930127983396,1299,76,1375,4483,middle 60%,True,True
12,0.870506305288914,0.77070488251958,1338,38,1376,4663,middle 60%,True,True
13,0.8807631160572337,0.7869318181818182,1244,31,1275,4740,middle 60%,True,True
14,0.8641730509238396,0.7608316140295192,1484,23,1507,4817,middle 60%,True,True
15,0.8725542990486448,0.7739213501034867,1386,34,1420,4895,middle 60%,True,True
16,0.8933115230825155,0.8071932993923469,1106,68,1174,4983,middle 60%,True,True
17,0.891053062710476,0.8035128036769534,1075,122,1197,5017,middle 60%,True,True
18,0.8965773809523809,0.8125421443020904,979,133,1112,4953,middle 60%,True,True
19,0.8756787118517132,0.7788509575353871,1182,146,1328,4823,middle 60%,True,True
20,0.8766908449323662,0.7804537521815009,1131,127,1258,4599,middle 60%,True,True
21,0.8556869139828781,0.7477734235838974,1313,103,1416,4301,middle 60%,True,True
22,0.8662292894473479,0.7640251078854453,1097,106,1203,4001,middle 60%,True,True
23,0.8623294346978557,0.7579781537802527,1052,78,1130,3617,middle 60%,True,True
24,0.8627975394490506,0.7587017873941675,954,72,1026,3298,middle 60%,True,True
25,0.8768059655118844,0.7806362378976487,712,81,793,2903,middle 60%,True,True
26,0.8597456822926551,0.753994673768309,667,72,739,2337,middle 60%,True,True
27,0.8114867994441871,0.6827747466874513,747,67,814,1819,middle 60%,True,True
28,0.8022905364677516,0.6698540513336688,610,46,656,1377,middle 60%,True,True
29,0.8718173836698858,0.7727626459143969,237,55,292,1048,last 20%,True,True
30,0.9378531073446328,0.8829787234042553,76,45,121,958,last 20%,True,True
31,0.910989010989011,0.8365287588294652,44,118,162,947,last 20%,True,True
32,0.8690176322418136,0.7683741648106904,36,172,208,862,last 20%,True,True
33,0.8201099764336214,0.6950732356857523,41,188,229,710,last 20%,True,True
34,0.7971864009378663,0.6627680311890838,37,136,173,476,last 20%,True,True
35,0.8335974643423137,0.7146739130434783,42,63,105,326,last 20%,True,True
