slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.5121241513094084,0.34419817470664926,993,13,1006,541,first 20%,True,True
1,0.5143120960295475,0.346177750155376,1051,1,1052,558,first 20%,True,True
2,0.7207514944491887,0.5634178905206942,981,0,981,1266,first 20%,True,True
3,0.8552054248105305,0.7470383275261324,667,59,726,2203,first 20%,True,True
4,0.8840232637700992,0.7921520539546291,514,164,678,2748,first 20%,True,True
5,0.8852561108516269,0.7941340782122905,522,215,737,3058,first 20%,True,True
6,0.9038780745435341,0.824614537444934,440,197,637,3192,first 20%,True,True
7,0.9187096774193548,0.8496420047732697,310,257,567,3461,middle 60%,True,True
8,0.9119113573407203,0.8380855397148677,402,234,636,3526,middle 60%,True,True
9,0.9269133837378962,0.8637824474660074,446,105,551,3599,middle 60%,True,True
10,0.927943331704934,0.8655730234677603,553,37,590,3836,middle 60%,True,True
11,0.947877114256127,0.9009186351706037,389,64,453,4183,middle 60%,True,True
12,0.9533191536997649,0.9108021390374331,362,55,417,4313,middle 60%,True,True
13,0.9636868406440866,0.9299185597942563,267,60,327,4399,middle 60%,True,True
14,0.9701046337817638,0.941944847605225,237,43,280,4586,middle 60%,True,True
15,0.9619441571871769,0.9266786212392907,324,44,368,4695,middle 60%,True,True
16,0.9614539644497703,0.9257692307692308,327,59,386,4873,middle 60%,True,True
17,0.9570049722140976,0.9175546831183399,391,50,441,4958,middle 60%,True,True
18,0.9653027505102537,0.9329325568288559,294,63,357,5029,middle 60%,True,True
19,0.9632331197634303,0.9290739684350637,288,85,373,4971,middle 60%,True,True
20,0.9619009424503709,0.9265984160710836,312,68,380,4865,middle 60%,True,True
21,0.9348784740026664,0.8777200077026767,576,59,635,4617,middle 60%,True,True
22,0.892594510616261,0.8060231949120839,987,50,1037,4359,middle 60%,True,True
23,0.8548902620924782,0.7465574990695943,1313,49,1362,4061,middle 60%,True,True
24,0.8271089630931459,0.7051882374976587,1526,48,1574,3813,middle 60%,True,True
25,0.8069645966337783,0.6763961860284102,1627,36,1663,3512,middle 60%,True,True
26,0.7803837953091685,0.6398601398601399,1704,47,1751,3158,middle 60%,True,True
27,0.7531654573908095,0.6040620721131903,1670,65,1735,2712,middle 60%,True,True
28,0.6364265927977839,0.46673438293550024,2026,74,2100,1912,middle 60%,True,True
29,0.5711252653927813,0.399702823179792,1995,25,2020,1370,middle 60%,True,True
30,0.552944283073673,0.3821167883211679,1667,26,1693,1073,last 20%,True,True
31,0.603035610040864,0.4316757208524864,1292,68,1360,1101,last 20%,True,True
32,0.6060804184373978,0.4348030018761726,1104,101,1205,1028,last 20%,True,True
33,0.6072555205047319,0.4360135900339751,858,138,996,908,last 20%,True,True
34,0.5283372365339578,0.3590070019096117,871,136,1007,700,last 20%,True,True
35,0.3881278538812785,0.24079320113314448,727,77,804,332,last 20%,True,True
36,0.23149394347240915,0.1308980213089802,504,67,571,153,last 20%,True,True
37,0.0,0.0,536,0,536,0,empty expert,False,True
