slice_index,dice,iou,false_positives,false_negatives,error,brain_voxels,brain_position,expert_foreground_present,prediction_foreground_present
0,0.44393382352941174,0.2852923803898405,2413,7,2420,973,first 20%,True,True
1,0.6866043613707166,0.5227703984819735,1505,4,1509,1657,first 20%,True,True
2,0.7897204375759681,0.6525107604017216,1211,0,1211,2274,first 20%,True,True
3,0.8578577013291634,0.7510952902519168,809,100,909,2843,first 20%,True,True
4,0.8494461917133871,0.7382933206560495,984,117,1101,3223,first 20%,True,True
5,0.8997995991983968,0.8178506375227687,478,222,700,3365,first 20%,True,True
6,0.8528960717234871,0.7435211846976553,986,261,1247,3876,first 20%,True,True
7,0.8405392840539284,0.7249398556535686,1182,190,1372,3806,middle 60%,True,True
8,0.8379777508536183,0.7211374407582939,1432,39,1471,3843,middle 60%,True,True
9,0.8495370370370371,0.738430583501006,1377,53,1430,4090,middle 60%,True,True
10,0.858239754295038,0.7516812373907196,1412,65,1477,4536,middle 60%,True,True
11,0.8895837404729333,0.8011263639563534,1009,121,1130,4673,middle 60%,True,True
12,0.8996598639455783,0.8176197836166924,968,94,1062,4855,middle 60%,True,True
13,0.941910705712914,0.8901996370235935,474,131,605,5036,middle 60%,True,True
14,0.9656097327330204,0.9335062048527505,233,126,359,5166,middle 60%,True,True
15,0.9656433452025791,0.9335690360997395,214,143,357,5160,middle 60%,True,True
16,0.9550230414746543,0.9139177985535368,353,135,488,5316,middle 60%,True,True
17,0.953931544865865,0.9119207640608419,335,163,498,5319,middle 60%,True,True
18,0.9485683020244392,0.9021682567215958,409,155,564,5356,middle 60%,True,True
19,0.9446522064323112,0.8951098511693835,408,184,592,5236,middle 60%,True,True
20,0.945008965929468,0.8957507082152975,345,207,552,4950,middle 60%,True,True
21,0.9399293286219081,0.8866666666666667,407,171,578,4693,middle 60%,True,True
22,0.9380973066898349,0.8834117406422581,430,140,570,4459,middle 60%,True,True
23,0.947633917847706,0.9004793426158412,287,149,436,4094,middle 60%,True,True
24,0.9394167923579688,0.885754918227068,397,85,482,3822,middle 60%,True,True
25,0.9458917835671342,0.8973384030418251,305,73,378,3377,middle 60%,True,True
26,0.9399966003739588,0.8867864015394483,275,78,353,2843,middle 60%,True,True
27,0.9011711526607766,0.8201196709050113,444,37,481,2230,middle 60%,True,True
28,0.8110072689511942,0.6820960698689956,701,27,728,1589,middle 60%,True,True
29,0.8433829287392326,0.7291807718348002,369,31,400,1108,last 20%,True,True
30,0.867440929114938,0.7659123055162659,329,2,331,1085,last 20%,True,True
31,0.8988021478727798,0.8162040510127532,220,25,245,1113,last 20%,True,True
32,0.9402390438247012,0.8872180451127819,56,64,120,1008,last 20%,True,True
33,0.9115341545352743,0.8374485596707819,141,17,158,831,last 20%,True,True
34,0.8261211644374509,0.7037533512064343,198,23,221,548,last 20%,True,True
35,0.6826086956521739,0.5181518151815182,292,0,292,314,last 20%,True,True
